benchmark,benchmark_label,prior_tag,budget_fraction,method_key,method_label,family,parameter,n_runs,n_eligible,mean_regret,p90_regret,regret_mc_se,regret_ci95_low,regret_ci95_high,coverage,mean_selected_n,paired_n,paired_mean_delta,paired_mc_se,paired_ci95_low,paired_ci95_high
mmlu_anatomy,Anatomy,dataset,0.05,posterior_mean,Current posterior mean,baseline,,20,20,0.031851851851851895,0.04518518518518526,0.004442591032126137,0.02444444444444448,0.04148148148148152,1.0,62.8,20,0.0,0.0,0.0,0.0
mmlu_anatomy,Anatomy,dataset,0.05,empirical_mean,Observed sample mean,baseline,,20,20,0.05888888888888892,0.17407407407407416,0.015489554752030657,0.032212962962963,0.09148148148148152,1.0,50.4,20,0.027037037037037037,0.015750492838762085,-0.0007407407407407418,0.06186111111111111
mmlu_anatomy,Anatomy,dataset,0.05,variance_gate_0.5,Variance gate: v/v0 <= 0.5,variance_gate,0.5,20,20,0.031851851851851895,0.04518518518518526,0.004442591032126137,0.02444444444444448,0.04148148148148152,1.0,62.8,20,0.0,0.0,0.0,0.0
mmlu_anatomy,Anatomy,dataset,0.05,variance_gate_0.2,Variance gate: v/v0 <= 0.2,variance_gate,0.2,20,17,0.03485838779956431,0.0607407407407408,0.0064387864496480655,0.02416910331384019,0.04924110384894702,0.85,67.29411764705883,17,0.0021786492374727636,0.0027135729176515524,-0.0012363834422657969,0.008333333333333325
mmlu_anatomy,Anatomy,dataset,0.05,variance_gate_0.1,Variance gate: v/v0 <= 0.1,variance_gate,0.1,20,0,nan,nan,nan,nan,nan,0.0,nan,0,nan,nan,nan,nan
mmlu_anatomy,Anatomy,dataset,0.05,variance_gate_0.05,Variance gate: v/v0 <= 0.05,variance_gate,0.05,20,0,nan,nan,nan,nan,nan,0.0,nan,0,nan,nan,nan,nan
mmlu_anatomy,Anatomy,dataset,0.05,mean_variance_1,Mean - 1 x variance,mean_variance,1.0,20,20,0.031851851851851895,0.04518518518518526,0.004442591032126137,0.02444444444444448,0.04148148148148152,1.0,62.8,20,0.0,0.0,0.0,0.0
mmlu_anatomy,Anatomy,dataset,0.05,mean_variance_5,Mean - 5 x variance,mean_variance,5.0,20,20,0.031851851851851895,0.04518518518518526,0.004442591032126137,0.02444444444444448,0.04148148148148152,1.0,62.8,20,0.0,0.0,0.0,0.0
mmlu_anatomy,Anatomy,dataset,0.05,mean_variance_10,Mean - 10 x variance,mean_variance,10.0,20,20,0.03407407407407411,0.0429629629629631,0.005431525927571867,0.02518518518518522,0.046296296296296335,1.0,63.6,20,0.00222222222222222,0.0022917296964699084,-0.0007407407407407418,0.007037037037037031
mmlu_anatomy,Anatomy,dataset,0.05,mean_variance_20,Mean - 20 x variance,mean_variance,20.0,20,20,0.031111111111111152,0.03703703703703709,0.0036643119104564762,0.025555555555555592,0.0392592592592593,1.0,64.0,20,-0.0007407407407407418,0.004543745389585034,-0.01111111111111111,0.007407407407407407
mmlu_anatomy,Anatomy,dataset,0.05,gaussian_lcb_1,Gaussian lower bound: mean - 1 x SD,gaussian_lcb,1.0,20,20,0.031851851851851895,0.04518518518518526,0.004442591032126137,0.02444444444444448,0.04148148148148152,1.0,62.8,20,0.0,0.0,0.0,0.0
mmlu_anatomy,Anatomy,dataset,0.05,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,20,20,0.031111111111111152,0.03703703703703709,0.0036643119104564762,0.025555555555555592,0.0392592592592593,1.0,64.0,20,-0.0007407407407407418,0.004543745389585034,-0.01111111111111111,0.007407407407407407
mmlu_anatomy,Anatomy,dataset,0.05,gaussian_lcb_1.96,Gaussian lower bound: mean - 1.96 x SD,gaussian_lcb,1.96,20,20,0.031111111111111152,0.03703703703703709,0.0036643119104564762,0.025555555555555592,0.0392592592592593,1.0,64.0,20,-0.0007407407407407418,0.004543745389585034,-0.01111111111111111,0.007407407407407407
mmlu_anatomy,Anatomy,dataset,0.05,gaussian_lcb_2.576,Gaussian lower bound: mean - 2.576 x SD,gaussian_lcb,2.576,20,20,0.030000000000000037,0.03703703703703709,0.0037407147887729146,0.02407407407407411,0.03851851851851855,1.0,64.4,20,-0.0018518518518518545,0.00465288706073716,-0.012222222222222223,0.006296296296296295
mmlu_anatomy,Anatomy,dataset,0.05,finite_gaussian_lcb_1,Finite-row Gaussian bound: mean - 1 x SD,finite_gaussian_lcb,1.0,20,20,0.03407407407407411,0.0429629629629631,0.005431525927571867,0.02518518518518522,0.046296296296296335,1.0,63.6,20,0.00222222222222222,0.0022917296964699084,-0.0007407407407407418,0.007037037037037031
mmlu_anatomy,Anatomy,dataset,0.05,finite_gaussian_lcb_1.645,Finite-row Gaussian bound: mean - 1.645 x SD,finite_gaussian_lcb,1.645,20,20,0.030000000000000037,0.03703703703703709,0.0037407147887729146,0.02407407407407411,0.03851851851851855,1.0,64.4,20,-0.0018518518518518545,0.00465288706073716,-0.012222222222222223,0.006296296296296295
mmlu_anatomy,Anatomy,dataset,0.05,finite_gaussian_lcb_1.96,Finite-row Gaussian bound: mean - 1.96 x SD,finite_gaussian_lcb,1.96,20,20,0.030000000000000037,0.03703703703703709,0.0037407147887729146,0.02407407407407411,0.03851851851851855,1.0,64.4,20,-0.0018518518518518545,0.00465288706073716,-0.012222222222222223,0.006296296296296295
mmlu_anatomy,Anatomy,dataset,0.05,finite_population_lcb,Anytime finite-population lower bound (delta=0.05),confidence,0.05,20,20,0.030000000000000037,0.03703703703703709,0.0037407147887729146,0.02407407407407411,0.03851851851851855,1.0,64.4,20,-0.0018518518518518545,0.00465288706073716,-0.012222222222222223,0.006296296296296295
mmlu_anatomy,Anatomy,default,0.1,posterior_mean,Current posterior mean,baseline,,20,20,0.018148148148148174,0.029629629629629672,0.0023837473989105308,0.013333333333333353,0.022592592592592626,1.0,111.0,20,0.0,0.0,0.0,0.0
mmlu_anatomy,Anatomy,default,0.1,empirical_mean,Observed sample mean,baseline,,20,20,0.0203703703703704,0.03703703703703709,0.0028603268471785784,0.015546296296296318,0.026305555555555585,1.0,103.9,20,0.0022222222222222253,0.0013604542427378258,0.0,0.005555555555555564
mmlu_anatomy,Anatomy,default,0.1,variance_gate_0.5,Variance gate: v/v0 <= 0.5,variance_gate,0.5,20,20,0.018148148148148174,0.029629629629629672,0.0023837473989105308,0.013333333333333353,0.022592592592592626,1.0,111.0,20,0.0,0.0,0.0,0.0
mmlu_anatomy,Anatomy,default,0.1,variance_gate_0.2,Variance gate: v/v0 <= 0.2,variance_gate,0.2,20,20,0.018148148148148174,0.029629629629629672,0.0023837473989105308,0.013333333333333353,0.022592592592592626,1.0,111.0,20,0.0,0.0,0.0,0.0
mmlu_anatomy,Anatomy,default,0.1,variance_gate_0.1,Variance gate: v/v0 <= 0.1,variance_gate,0.1,20,20,0.018148148148148174,0.029629629629629672,0.0023837473989105308,0.013333333333333353,0.022592592592592626,1.0,111.0,20,0.0,0.0,0.0,0.0
mmlu_anatomy,Anatomy,default,0.1,variance_gate_0.05,Variance gate: v/v0 <= 0.05,variance_gate,0.05,20,8,0.015740740740740763,0.029629629629629672,0.0038811164766140572,0.007407407407407418,0.023280423280423315,0.4,123.0,8,-0.0009259259259259273,0.0009249038570698216,-0.002962962962962967,0.0
mmlu_anatomy,Anatomy,default,0.1,mean_variance_1,Mean - 1 x variance,mean_variance,1.0,20,20,0.018148148148148174,0.029629629629629672,0.0023837473989105308,0.013333333333333353,0.022592592592592626,1.0,111.0,20,0.0,0.0,0.0,0.0
mmlu_anatomy,Anatomy,default,0.1,mean_variance_5,Mean - 5 x variance,mean_variance,5.0,20,20,0.018148148148148174,0.029629629629629672,0.0023837473989105308,0.013333333333333353,0.022592592592592626,1.0,111.0,20,0.0,0.0,0.0,0.0
mmlu_anatomy,Anatomy,default,0.1,mean_variance_10,Mean - 10 x variance,mean_variance,10.0,20,20,0.017777777777777802,0.029629629629629672,0.0022620892499629927,0.013333333333333353,0.021851851851851883,1.0,112.3,20,-0.0003703703703703709,0.00035508362877384827,-0.0011111111111111126,0.0
mmlu_anatomy,Anatomy,default,0.1,mean_variance_20,Mean - 20 x variance,mean_variance,20.0,20,20,0.01629629629629632,0.029629629629629672,0.002404975286432397,0.011481481481481499,0.021111111111111143,1.0,115.4,20,-0.0018518518518518545,0.002153636542888256,-0.006296296296296305,0.0018518518518518545
mmlu_anatomy,Anatomy,default,0.1,gaussian_lcb_1,Gaussian lower bound: mean - 1 x SD,gaussian_lcb,1.0,20,20,0.017777777777777802,0.029629629629629672,0.0022620892499629927,0.013333333333333353,0.021851851851851883,1.0,112.3,20,-0.0003703703703703709,0.00035508362877384827,-0.0011111111111111126,0.0
mmlu_anatomy,Anatomy,default,0.1,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,20,20,0.017407407407407434,0.029629629629629672,0.002236228061330003,0.012962962962962982,0.02148148148148151,1.0,113.8,20,-0.0007407407407407418,0.0004955191512096164,-0.0018518518518518545,0.0
mmlu_anatomy,Anatomy,default,0.1,gaussian_lcb_1.96,Gaussian lower bound: mean - 1.96 x SD,gaussian_lcb,1.96,20,20,0.01629629629629632,0.029629629629629672,0.002404975286432397,0.011481481481481499,0.021111111111111143,1.0,115.6,20,-0.0018518518518518545,0.002153636542888256,-0.006296296296296305,0.0018518518518518545
mmlu_anatomy,Anatomy,default,0.1,gaussian_lcb_2.576,Gaussian lower bound: mean - 2.576 x SD,gaussian_lcb,2.576,20,20,0.01629629629629632,0.029629629629629672,0.002404975286432397,0.011481481481481499,0.021111111111111143,1.0,115.6,20,-0.0018518518518518545,0.002153636542888256,-0.006296296296296305,0.0018518518518518545
mmlu_anatomy,Anatomy,default,0.1,finite_gaussian_lcb_1,Finite-row Gaussian bound: mean - 1 x SD,finite_gaussian_lcb,1.0,20,20,0.01629629629629632,0.029629629629629672,0.002404975286432397,0.011481481481481499,0.021111111111111143,1.0,115.6,20,-0.0018518518518518545,0.002153636542888256,-0.006296296296296305,0.0018518518518518545
mmlu_anatomy,Anatomy,default,0.1,finite_gaussian_lcb_1.645,Finite-row Gaussian bound: mean - 1.645 x SD,finite_gaussian_lcb,1.645,20,20,0.01629629629629632,0.029629629629629672,0.002404975286432397,0.011481481481481499,0.021111111111111143,1.0,115.6,20,-0.0018518518518518545,0.002153636542888256,-0.006296296296296305,0.0018518518518518545
mmlu_anatomy,Anatomy,default,0.1,finite_gaussian_lcb_1.96,Finite-row Gaussian bound: mean - 1.96 x SD,finite_gaussian_lcb,1.96,20,20,0.01629629629629632,0.029629629629629672,0.002404975286432397,0.011481481481481499,0.021111111111111143,1.0,115.6,20,-0.0018518518518518545,0.002153636542888256,-0.006296296296296305,0.0018518518518518545
mmlu_anatomy,Anatomy,default,0.1,finite_population_lcb,Anytime finite-population lower bound (delta=0.05),confidence,0.05,20,20,0.01629629629629632,0.029629629629629672,0.002404975286432397,0.011481481481481499,0.021111111111111143,1.0,115.6,20,-0.0018518518518518545,0.002153636542888256,-0.006296296296296305,0.0018518518518518545
mmlu_anatomy,Anatomy,dataset,0.1,posterior_mean,Current posterior mean,baseline,,20,20,0.01925925925925929,0.022962962962963008,0.0024048180708308663,0.014805555555555577,0.023703703703703737,1.0,119.25,20,0.0,0.0,0.0,0.0
mmlu_anatomy,Anatomy,dataset,0.1,empirical_mean,Observed sample mean,baseline,,20,20,0.026296296296296325,0.03185185185185193,0.007031627747678571,0.01591666666666669,0.041851851851851876,1.0,110.85,20,0.007037037037037036,0.006366448349464329,0.0,0.020740740740740737
mmlu_anatomy,Anatomy,dataset,0.1,variance_gate_0.5,Variance gate: v/v0 <= 0.5,variance_gate,0.5,20,20,0.01925925925925929,0.022962962962963008,0.0024048180708308663,0.014805555555555577,0.023703703703703737,1.0,119.25,20,0.0,0.0,0.0,0.0
mmlu_anatomy,Anatomy,dataset,0.1,variance_gate_0.2,Variance gate: v/v0 <= 0.2,variance_gate,0.2,20,20,0.01925925925925929,0.022962962962963008,0.0024048180708308663,0.014805555555555577,0.023703703703703737,1.0,119.25,20,0.0,0.0,0.0,0.0
mmlu_anatomy,Anatomy,dataset,0.1,variance_gate_0.1,Variance gate: v/v0 <= 0.1,variance_gate,0.1,20,20,0.017777777777777802,0.022222222222222254,0.0016514108770709474,0.014444444444444465,0.02074074074074077,1.0,122.95,20,-0.0014814814814814836,0.0014902635193939793,-0.0044444444444444505,0.0
mmlu_anatomy,Anatomy,dataset,0.1,variance_gate_0.05,Variance gate: v/v0 <= 0.05,variance_gate,0.05,20,0,nan,nan,nan,nan,nan,0.0,nan,0,nan,nan,nan,nan
mmlu_anatomy,Anatomy,dataset,0.1,mean_variance_1,Mean - 1 x variance,mean_variance,1.0,20,20,0.01925925925925929,0.022962962962963008,0.0024048180708308663,0.014805555555555577,0.023703703703703737,1.0,119.25,20,0.0,0.0,0.0,0.0
mmlu_anatomy,Anatomy,dataset,0.1,mean_variance_5,Mean - 5 x variance,mean_variance,5.0,20,20,0.01925925925925929,0.022962962962963008,0.0024048180708308663,0.014805555555555577,0.023703703703703737,1.0,121.95,20,0.0,0.0,0.0,0.0
mmlu_anatomy,Anatomy,dataset,0.1,mean_variance_10,Mean - 10 x variance,mean_variance,10.0,20,20,0.017777777777777802,0.022222222222222254,0.0016514108770709474,0.014444444444444465,0.02074074074074077,1.0,122.95,20,-0.0014814814814814836,0.0014902635193939793,-0.0044444444444444505,0.0
mmlu_anatomy,Anatomy,dataset,0.1,mean_variance_20,Mean - 20 x variance,mean_variance,20.0,20,20,0.018888888888888917,0.029629629629629672,0.0018296927671024117,0.015185185185185208,0.022222222222222254,1.0,125.95,20,-0.0003703703703703709,0.0017738503420863343,-0.0044444444444444505,0.0025925925925925964
mmlu_anatomy,Anatomy,dataset,0.1,gaussian_lcb_1,Gaussian lower bound: mean - 1 x SD,gaussian_lcb,1.0,20,20,0.017777777777777802,0.022222222222222254,0.0016514108770709474,0.014444444444444465,0.02074074074074077,1.0,122.95,20,-0.0014814814814814836,0.0014902635193939793,-0.0044444444444444505,0.0
mmlu_anatomy,Anatomy,dataset,0.1,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,20,20,0.018888888888888917,0.029629629629629672,0.0018296927671024117,0.015185185185185208,0.022222222222222254,1.0,125.95,20,-0.0003703703703703709,0.0017738503420863343,-0.0044444444444444505,0.0025925925925925964
mmlu_anatomy,Anatomy,dataset,0.1,gaussian_lcb_1.96,Gaussian lower bound: mean - 1.96 x SD,gaussian_lcb,1.96,20,20,0.018888888888888917,0.029629629629629672,0.0018296927671024117,0.015185185185185208,0.022222222222222254,1.0,125.95,20,-0.0003703703703703709,0.0017738503420863343,-0.0044444444444444505,0.0025925925925925964
mmlu_anatomy,Anatomy,dataset,0.1,gaussian_lcb_2.576,Gaussian lower bound: mean - 2.576 x SD,gaussian_lcb,2.576,20,20,0.018888888888888917,0.029629629629629672,0.0018296927671024117,0.015185185185185208,0.022222222222222254,1.0,125.95,20,-0.0003703703703703709,0.0017738503420863343,-0.0044444444444444505,0.0025925925925925964
mmlu_anatomy,Anatomy,dataset,0.1,finite_gaussian_lcb_1,Finite-row Gaussian bound: mean - 1 x SD,finite_gaussian_lcb,1.0,20,20,0.018888888888888917,0.029629629629629672,0.0018296927671024117,0.015185185185185208,0.022222222222222254,1.0,125.95,20,-0.0003703703703703709,0.0017738503420863343,-0.0044444444444444505,0.0025925925925925964
mmlu_anatomy,Anatomy,dataset,0.1,finite_gaussian_lcb_1.645,Finite-row Gaussian bound: mean - 1.645 x SD,finite_gaussian_lcb,1.645,20,20,0.018888888888888917,0.029629629629629672,0.0018296927671024117,0.015185185185185208,0.022222222222222254,1.0,125.95,20,-0.0003703703703703709,0.0017738503420863343,-0.0044444444444444505,0.0025925925925925964
mmlu_anatomy,Anatomy,dataset,0.1,finite_gaussian_lcb_1.96,Finite-row Gaussian bound: mean - 1.96 x SD,finite_gaussian_lcb,1.96,20,20,0.018888888888888917,0.029629629629629672,0.0018296927671024117,0.015185185185185208,0.022222222222222254,1.0,125.95,20,-0.0003703703703703709,0.0017738503420863343,-0.0044444444444444505,0.0025925925925925964
mmlu_anatomy,Anatomy,dataset,0.1,finite_population_lcb,Anytime finite-population lower bound (delta=0.05),confidence,0.05,20,20,0.01925925925925929,0.029629629629629672,0.00181655079314666,0.015555555555555578,0.022592592592592626,1.0,126.15,20,0.0,0.001808948911516642,-0.00407407407407408,0.002962962962962967
mmlu_business_ethics,Business Ethics,default,0.01,posterior_mean,Current posterior mean,baseline,,20,20,0.014500000000000013,0.021000000000000033,0.0021882194369633756,0.010000000000000009,0.018500000000000016,1.0,32.6,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.01,empirical_mean,Observed sample mean,baseline,,20,20,0.019000000000000017,0.030000000000000027,0.002172025654877367,0.014500000000000013,0.02300000000000002,1.0,21.4,20,0.004500000000000004,0.0025399249927840354,0.0,0.010000000000000009
mmlu_business_ethics,Business Ethics,default,0.01,variance_gate_0.5,Variance gate: v/v0 <= 0.5,variance_gate,0.5,20,20,0.014500000000000013,0.021000000000000033,0.0021882194369633756,0.010000000000000009,0.018500000000000016,1.0,32.6,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.01,variance_gate_0.2,Variance gate: v/v0 <= 0.2,variance_gate,0.2,20,18,0.013888888888888902,0.023000000000000027,0.0023985969641936453,0.009444444444444453,0.01833552631578949,0.9,33.55555555555556,18,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.01,variance_gate_0.1,Variance gate: v/v0 <= 0.1,variance_gate,0.1,20,0,nan,nan,nan,nan,nan,0.0,nan,0,nan,nan,nan,nan
mmlu_business_ethics,Business Ethics,default,0.01,variance_gate_0.05,Variance gate: v/v0 <= 0.05,variance_gate,0.05,20,0,nan,nan,nan,nan,nan,0.0,nan,0,nan,nan,nan,nan
mmlu_business_ethics,Business Ethics,default,0.01,mean_variance_1,Mean - 1 x variance,mean_variance,1.0,20,20,0.014500000000000013,0.021000000000000033,0.0021882194369633756,0.010000000000000009,0.018500000000000016,1.0,33.0,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.01,mean_variance_5,Mean - 5 x variance,mean_variance,5.0,20,20,0.014500000000000013,0.021000000000000033,0.0021882194369633756,0.010000000000000009,0.018500000000000016,1.0,33.0,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.01,mean_variance_10,Mean - 10 x variance,mean_variance,10.0,20,20,0.014500000000000013,0.021000000000000033,0.0021882194369633756,0.010000000000000009,0.018500000000000016,1.0,33.0,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.01,mean_variance_20,Mean - 20 x variance,mean_variance,20.0,20,20,0.014000000000000012,0.021000000000000033,0.002160187528933581,0.010000000000000009,0.018000000000000016,1.0,33.2,20,-0.0005000000000000004,0.0004716696112982292,-0.0015000000000000013,0.0
mmlu_business_ethics,Business Ethics,default,0.01,gaussian_lcb_1,Gaussian lower bound: mean - 1 x SD,gaussian_lcb,1.0,20,20,0.014500000000000013,0.021000000000000033,0.0021882194369633756,0.010000000000000009,0.018500000000000016,1.0,33.0,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.01,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,20,20,0.014500000000000013,0.021000000000000033,0.0021882194369633756,0.010000000000000009,0.018500000000000016,1.0,33.0,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.01,gaussian_lcb_1.96,Gaussian lower bound: mean - 1.96 x SD,gaussian_lcb,1.96,20,20,0.014500000000000013,0.021000000000000033,0.0021882194369633756,0.010000000000000009,0.018500000000000016,1.0,33.0,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.01,gaussian_lcb_2.576,Gaussian lower bound: mean - 2.576 x SD,gaussian_lcb,2.576,20,20,0.014500000000000013,0.021000000000000033,0.0021882194369633756,0.010000000000000009,0.018500000000000016,1.0,33.0,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.01,finite_gaussian_lcb_1,Finite-row Gaussian bound: mean - 1 x SD,finite_gaussian_lcb,1.0,20,20,0.014500000000000013,0.021000000000000033,0.0021882194369633756,0.010000000000000009,0.018500000000000016,1.0,33.0,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.01,finite_gaussian_lcb_1.645,Finite-row Gaussian bound: mean - 1.645 x SD,finite_gaussian_lcb,1.645,20,20,0.014500000000000013,0.021000000000000033,0.0021882194369633756,0.010000000000000009,0.018500000000000016,1.0,33.0,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.01,finite_gaussian_lcb_1.96,Finite-row Gaussian bound: mean - 1.96 x SD,finite_gaussian_lcb,1.96,20,20,0.014500000000000013,0.021000000000000033,0.0021882194369633756,0.010000000000000009,0.018500000000000016,1.0,33.0,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.01,finite_population_lcb,Anytime finite-population lower bound (delta=0.05),confidence,0.05,20,20,0.014000000000000012,0.021000000000000033,0.002160187528933581,0.010000000000000009,0.018000000000000016,1.0,33.2,20,-0.0005000000000000004,0.0004716696112982292,-0.0015000000000000013,0.0
mmlu_business_ethics,Business Ethics,dataset,0.01,posterior_mean,Current posterior mean,baseline,,20,20,0.007000000000000006,0.021000000000000033,0.0025686778419754916,0.0025000000000000022,0.01200000000000001,1.0,64.4,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,dataset,0.01,empirical_mean,Observed sample mean,baseline,,20,20,0.01150000000000001,0.021000000000000033,0.0027460153587244122,0.006500000000000006,0.017000000000000015,1.0,44.6,20,0.004500000000000004,0.001677149913344611,0.0015000000000000013,0.008000000000000007
mmlu_business_ethics,Business Ethics,dataset,0.01,variance_gate_0.5,Variance gate: v/v0 <= 0.5,variance_gate,0.5,20,20,0.007000000000000006,0.021000000000000033,0.0025686778419754916,0.0025000000000000022,0.01200000000000001,1.0,64.4,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,dataset,0.01,variance_gate_0.2,Variance gate: v/v0 <= 0.2,variance_gate,0.2,20,20,0.005500000000000005,0.011000000000000024,0.0022716963605099966,0.0019875000000000023,0.01050000000000001,1.0,70.2,20,-0.0015000000000000013,0.0033345649376377937,-0.008000000000000007,0.004500000000000004
mmlu_business_ethics,Business Ethics,dataset,0.01,variance_gate_0.1,Variance gate: v/v0 <= 0.1,variance_gate,0.1,20,0,nan,nan,nan,nan,nan,0.0,nan,0,nan,nan,nan,nan
mmlu_business_ethics,Business Ethics,dataset,0.01,variance_gate_0.05,Variance gate: v/v0 <= 0.05,variance_gate,0.05,20,0,nan,nan,nan,nan,nan,0.0,nan,0,nan,nan,nan,nan
mmlu_business_ethics,Business Ethics,dataset,0.01,mean_variance_1,Mean - 1 x variance,mean_variance,1.0,20,20,0.007000000000000006,0.021000000000000033,0.0025686778419754916,0.0025000000000000022,0.01200000000000001,1.0,64.4,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,dataset,0.01,mean_variance_5,Mean - 5 x variance,mean_variance,5.0,20,20,0.005500000000000005,0.011000000000000024,0.0022910409465172438,0.0020000000000000018,0.01050000000000001,1.0,67.8,20,-0.0015000000000000013,0.0014061768499493003,-0.004500000000000004,0.0
mmlu_business_ethics,Business Ethics,dataset,0.01,mean_variance_10,Mean - 10 x variance,mean_variance,10.0,20,20,0.005500000000000005,0.011000000000000024,0.0022910409465172438,0.0020000000000000018,0.01050000000000001,1.0,67.8,20,-0.0015000000000000013,0.0014061768499493003,-0.004500000000000004,0.0
mmlu_business_ethics,Business Ethics,dataset,0.01,mean_variance_20,Mean - 20 x variance,mean_variance,20.0,20,20,0.003500000000000003,0.010000000000000009,0.001305257617272334,0.0010000000000000009,0.0060124999999999935,1.0,68.6,20,-0.003500000000000003,0.0024460431572495074,-0.009000000000000008,0.0
mmlu_business_ethics,Business Ethics,dataset,0.01,gaussian_lcb_1,Gaussian lower bound: mean - 1 x SD,gaussian_lcb,1.0,20,20,0.005500000000000005,0.011000000000000024,0.0022910409465172438,0.0020000000000000018,0.01050000000000001,1.0,67.8,20,-0.0015000000000000013,0.0014061768499493003,-0.004500000000000004,0.0
mmlu_business_ethics,Business Ethics,dataset,0.01,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,20,20,0.005500000000000005,0.011000000000000024,0.0022910409465172438,0.0020000000000000018,0.01050000000000001,1.0,67.8,20,-0.0015000000000000013,0.0014061768499493003,-0.004500000000000004,0.0
mmlu_business_ethics,Business Ethics,dataset,0.01,gaussian_lcb_1.96,Gaussian lower bound: mean - 1.96 x SD,gaussian_lcb,1.96,20,20,0.005500000000000005,0.011000000000000024,0.0022910409465172438,0.0020000000000000018,0.01050000000000001,1.0,67.8,20,-0.0015000000000000013,0.0014061768499493003,-0.004500000000000004,0.0
mmlu_business_ethics,Business Ethics,dataset,0.01,gaussian_lcb_2.576,Gaussian lower bound: mean - 2.576 x SD,gaussian_lcb,2.576,20,20,0.003500000000000003,0.010000000000000009,0.001305257617272334,0.0010000000000000009,0.0060124999999999935,1.0,68.6,20,-0.003500000000000003,0.0024460431572495074,-0.009000000000000008,0.0
mmlu_business_ethics,Business Ethics,dataset,0.01,finite_gaussian_lcb_1,Finite-row Gaussian bound: mean - 1 x SD,finite_gaussian_lcb,1.0,20,20,0.005500000000000005,0.011000000000000024,0.0022910409465172438,0.0020000000000000018,0.01050000000000001,1.0,67.8,20,-0.0015000000000000013,0.0014061768499493003,-0.004500000000000004,0.0
mmlu_business_ethics,Business Ethics,dataset,0.01,finite_gaussian_lcb_1.645,Finite-row Gaussian bound: mean - 1.645 x SD,finite_gaussian_lcb,1.645,20,20,0.003500000000000003,0.010000000000000009,0.001305257617272334,0.0010000000000000009,0.0060124999999999935,1.0,68.6,20,-0.003500000000000003,0.0024460431572495074,-0.009000000000000008,0.0
mmlu_business_ethics,Business Ethics,dataset,0.01,finite_gaussian_lcb_1.96,Finite-row Gaussian bound: mean - 1.96 x SD,finite_gaussian_lcb,1.96,20,20,0.003500000000000003,0.010000000000000009,0.001305257617272334,0.0010000000000000009,0.0060124999999999935,1.0,68.6,20,-0.003500000000000003,0.0024460431572495074,-0.009000000000000008,0.0
mmlu_business_ethics,Business Ethics,dataset,0.01,finite_population_lcb,Anytime finite-population lower bound (delta=0.05),confidence,0.05,20,20,0.005500000000000005,0.011000000000000024,0.0022716963605099966,0.0019875000000000023,0.01050000000000001,1.0,70.2,20,-0.0015000000000000013,0.0033345649376377937,-0.008000000000000007,0.004500000000000004
mmlu_business_ethics,Business Ethics,default,0.02,posterior_mean,Current posterior mean,baseline,,20,20,0.015500000000000014,0.021000000000000033,0.0023943165521191556,0.01100000000000001,0.020000000000000018,1.0,35.0,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.02,empirical_mean,Observed sample mean,baseline,,20,20,0.03700000000000001,0.16000000000000003,0.013210133056308153,0.014000000000000012,0.0660125,1.0,29.2,20,0.0215,0.012393763153905881,-0.0010000000000000009,0.0485
mmlu_business_ethics,Business Ethics,default,0.02,variance_gate_0.5,Variance gate: v/v0 <= 0.5,variance_gate,0.5,20,20,0.015500000000000014,0.021000000000000033,0.0023943165521191556,0.01100000000000001,0.020000000000000018,1.0,35.0,20,0.0,0.0,0.0,0.0
